"target_id","gene_name","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"ENST00000465645.1","ATPIF1",3.57234894051223e-06,9.4200210909473e-05,0.599767050089807,0.129404389588366,5.23656756634483,0.127727581975263,0.00590092812923667,0.0188633564498056,0.0192173159378696,0.0192173159378696
"ENST00000366622.1","MLK4",3.57147852282952e-06,9.4200210909473e-05,-0.498478567753312,0.107549444742084,6.84781362932252,0.0884245244300144,0.00482229436910937,0.0125280302273866,0.00880156316960204,0.0125280302273866
"ENST00000405995.3","PRRC2B",3.57399864150323e-06,9.42101974760972e-05,-0.510459391865521,0.110137839736241,6.77236751404192,0.0851704509410081,0.00910797862875642,-0.000358211481389798,0.0090875369838923,0.0090875369838923
"ENST00000503057.3","LIMCH1",3.59132006274691e-06,9.46331348492896e-05,3.27064197271291,0.705833231149606,2.28887516214079,3.80697033433553,0.321283186227977,0.426017639064663,0.298469239856238,0.426017639064663
"ENST00000566554.1","MVP",3.62366308580983e-06,9.54514579149139e-05,-1.46239239344968,0.315723529160625,3.23302875613114,0.661132778241002,0.0628957184015529,-0.0384515627576101,0.086626301896907,0.086626301896907
"ENST00000285021.9","XPC",3.63971526623226e-06,9.58402324668562e-05,0.344944487978824,0.0744865805572193,7.48532228805122,0.0384700170328757,0.00137453374531285,0.00209297512566671,0.00694784227934782,0.00694784227934782
"ENST00000388712.5","GOLM1",3.66700827092546e-06,9.65246168586927e-05,0.813757265745608,0.175779731804896,7.22706410326052,0.235738483202212,0.0139278181547632,0.0324199530153385,0.00758843584624351,0.0324199530153385
"ENST00000249636.8","PIAS1",3.68006739151716e-06,9.6833977752509e-05,-0.365864999400424,0.0790430803454645,7.09914614314537,0.0473792190455296,0.00141317081454678,0.00761440382251381,0.00795854201120257,0.00795854201120257
"ENST00000546766.3","SLC25A3",3.69009816946754e-06,9.70634622830418e-05,-0.461293642804365,0.0996720442237027,6.35465381553424,0.0757589671471941,0.00245144542730371,0.0124503291722939,0.0109533506594695,0.0124503291722939
"ENST00000278968.8","TAGLN",3.70084116360854e-06,9.73115113200848e-05,1.42851105668091,0.308699564566129,3.87175808814848,0.643773078853414,0.100582539759026,-0.0611076308396065,0.0423605919859508,0.0423605919859508
"ENST00000603907.1","GRAMD1A",3.70638681646142e-06,9.74227717671583e-05,-1.02628527300484,0.22179391273807,3.75451529889963,0.340325389506615,0.026988201039887,0.00344548774839816,0.0468006085516068,0.0468006085516068
"ENST00000584982.5","ANXA8L1",3.72428081903862e-06,9.78237389902263e-05,3.18909049464142,0.689353590850276,5.48195437458356,3.62133950276548,0.684754347512248,0.0280582123150063,0.0172157851176485,0.0280582123150063
"ENST00000471229.4","ARMCX3",3.72320784474797e-06,9.78237389902263e-05,0.501818944853207,0.108471749976966,5.91317025175351,0.0878272897221904,0.00401654407927765,0.0113342230433655,0.0136326367353206,0.0136326367353206
"ENST00000440232.4","POLD1",3.7315274538016e-06,9.79446674878151e-05,0.369331916439819,0.0798417150223492,7.49745482327094,0.0470743492040184,0.00264105610165551,0.00504960621545103,0.00692099308490952,0.00692099308490952
"ENST00000324545.8","USP9X",3.73133475335476e-06,9.79446674878151e-05,-0.337059310201513,0.0728648945036751,7.63428618668637,0.0388395779055385,0.00132708186867744,0.00461902354067607,0.00663685740787011,0.00663685740787011
"ENST00000328457.4","PLCXD3",3.75541323899688e-06,9.85367259920016e-05,-6.26558831851359,1.35487445504496,2.43964697869685,12.0410431000155,2.50839074397417,-2.178685735365,0.245136439425878,0.245136439425878
"ENST00000258457.4","C2orf49",3.78744909364217e-06,9.93421360994806e-05,0.437629654100192,0.0946693434760481,6.28737956436297,0.0611165583657402,0.00213672823391121,0.00243907691781831,0.0113066986573678,0.0113066986573678
"ENST00000263663.7","TAF1B",3.79076035440022e-06,9.93938169471389e-05,0.381786088873185,0.0825923357506985,6.82822743660137,0.0449588718567675,0.0013579819910093,0.000180376208543267,0.00887425889612488,0.00887425889612488
"ENST00000359637.2","CFH",3.80783803447052e-06,9.98062894155209e-05,-2.24217435665133,0.485150655588936,3.63143151872748,1.66060665973104,0.300119761149009,-0.109616128594497,0.0529369767785523,0.0529369767785523
"ENST00000275364.5","GNA12",3.81512239828939e-06,9.99618708557098e-05,0.388345653023211,0.0840355298071553,7.17369286772476,0.0497975673647016,0.00285461969565756,0.0028377096769603,0.00773833570929636,0.00773833570929636
"ENST00000371586.4","CC2D1B",3.82039867514638e-06,0.00010006474607652,-0.580470528303125,0.125617923955761,5.63275731295112,0.119601220786919,0.00777892204803275,0.0153678410999258,0.0158908721804003,0.0158908721804003
"ENST00000298910.9","LRRK2",3.83795854143241e-06,0.000100489169524951,-0.883270919511545,0.191185430340938,6.88844679111229,0.277912497706009,0.00141716845031689,0.0534106347116579,0.00865412075160717,0.0534106347116579
"ENST00000326152.5","HSD11B2",3.84032884349849e-06,0.00010051572570462,-1.40894262868274,0.304976384961519,3.19745661794361,0.638477192042793,0.0486974733266044,0.00497926763210198,0.0908184197496907,0.0908184197496907
"ENST00000527573.3","CSRP1",3.84424929727011e-06,0.000100582822065249,1.13790770327232,0.24632009482113,6.68610545587729,0.461258489285177,0.00487559382122695,0.0861347898478089,0.00943269267975157,0.0861347898478089
"ENST00000476717.1","EGLN1",3.84616934096446e-06,0.000100597549834033,-0.831344469798695,0.179963138423201,5.73460904389147,0.246204165668815,0.00860748859365954,0.0399726081930326,0.0150094223598924,0.0399726081930326
"ENST00000504926.3","ZNF608",3.86290734045725e-06,0.000100999697955574,-1.09927391012311,0.238008897536843,4.64006020494328,0.376379031548643,0.0590611843977432,-0.0417385685159464,0.0259111685623121,0.0259111685623121
"ENST00000367577.6","IER5",3.93740460693406e-06,0.00010291120560098,0.776642802808526,0.16829905158089,7.84675984190234,0.214941697861918,0.000417491508749807,0.0420693646357909,0.00625942623999514,0.0420693646357909
"ENST00000369332.5","MAP3K7",3.95049352985266e-06,0.000103216913079591,0.499177868202117,0.108188363051326,6.6739213992109,0.0802809310396357,0.00807414285261005,-0.00116493309161952,0.00948293999697824,0.00948293999697824
"ENST00000481110.4","FGFR3",3.96411306050074e-06,0.000103536263740859,-2.07589694099386,0.449985292993051,4.14404703731952,1.33661176309543,0.268480788981408,-0.213721626222485,0.035249356883655,0.035249356883655
"ENST00000361965.6","EPS8L3",3.98406763914712e-06,0.000104020792421325,-3.96892769399482,0.860525900215672,2.85167898733083,5.46382522282598,0.967222024327806,-0.0445856358549749,0.143535213085183,0.143535213085183
"ENST00000429260.4","C9orf116",4.00866815044797e-06,0.000104626238726692,-0.734172979203286,0.159224406115631,4.61132959608992,0.18821255644421,0.0116122131654269,0.0215247461177507,0.0264164040888862,0.0264164040888862
"ENST00000397967.4","RNASE1",4.01246317609522e-06,0.000104688426773982,-3.20749076629403,0.69565703614748,1.82488341329494,3.46565444898646,0.185870421388298,0.288198758896723,0.540037646523947,0.540037646523947
"ENST00000514254.2","DNAH10OS",4.01946712949809e-06,0.000104797390610945,-1.12910003838145,0.24490425945528,4.44138999866824,0.454433784561102,0.0154574371712538,0.0745097072777552,0.0296183781406552,0.0745097072777552
"ENST00000513551.1","RP11-506N2.1",4.01824419836379e-06,0.000104797390610945,3.46804880774565,0.752217024974937,1.56516603783622,3.94541616996816,0.101568902294962,0.319940360325474,0.747176776698255,0.747176776698255
"ENST00000328827.6","PAWR",4.0269242324269e-06,0.000104954898665405,0.298527087928016,0.0647565882846919,8.06760111230809,0.027436321013677,0.000348247378008804,0.000527745554044293,0.00594187621140085,0.00594187621140085
"ENST00000334744.6","PRELID2",4.05744163275199e-06,0.000105713111981058,-0.771405110482026,0.167390435505285,4.7382489742065,0.212143222821715,0.0112172003754463,0.0308121364725271,0.0243717109781723,0.0308121364725271
"ENST00000256413.5","CTIF",4.06403921232354e-06,0.000105847801326167,0.787113807706933,0.170811655627495,6.14342358260752,0.22087638992272,0.00633555308315806,0.0374293794641509,0.0121238453896464,0.0374293794641509
"ENST00000409411.3","PREPL",4.07422996662859e-06,0.000105964288437326,0.539988018799262,0.117196107865404,7.31965182908761,0.103958031372586,0.00480318174678861,0.0157992098014105,0.00734308261266799,0.0157992098014105
"ENST00000452206.3","BZW1",4.07313284517543e-06,0.000105964288437326,0.90839483169424,0.197150752761349,4.43516515366461,0.270811756865993,0.0285700224686757,0.000501734770511759,0.0297326065028739,0.0297326065028739
"ENST00000244020.4","SRSF6",4.07284919720547e-06,0.000105964288437326,-0.33469971853914,0.0726403230367637,8.56076134645003,0.0399391103141161,0.000253030666652091,0.00766189412967599,0.00547348955516434,0.00766189412967599
"ENST00000370053.1","STMN3",4.07046224495617e-06,0.000105964288437326,1.68954948322583,0.366675457878439,4.89380782723883,1.01771430657304,0.0123231673546199,0.189353169760924,0.0224026974927956,0.189353169760924
"ENST00000406686.5","SLC22A23",4.10174351160358e-06,0.00010664245389481,-0.50598438734607,0.109849521456644,6.1603877483694,0.0873842644247687,0.00607744768655529,0.00714530775516466,0.0120229283598251,0.0120229283598251
"ENST00000591397.1","ATF7",4.10664286847099e-06,0.000106732396908325,-0.663088175883601,0.143964613254513,5.16345616048613,0.136870553776571,0.0112652846368293,-0.00505931578985547,0.0198234301674531,0.0198234301674531
"ENST00000369893.7","SFXN2",4.12501219319753e-06,0.000107172241082571,-0.712896260409214,0.154809776771413,4.8842460136416,0.16898929399603,0.0134386513541114,0.00721506185138595,0.0225104491219105,0.0225104491219105
"ENST00000217074.6","PABPC1L",4.12809798078992e-06,0.000107214833471644,0.666881087746337,0.144822195089047,4.77118390373801,0.150320736367489,0.00754801317877799,0.0135790128329321,0.023912189106837,0.023912189106837
"ENST00000341165.8","NBR1",4.16307232956387e-06,0.000108085314660803,0.424397964409108,0.0921988843586869,7.40743676304054,0.0642348507907623,0.00386786034155921,0.00888309107392057,0.00712689897533544,0.00888309107392057
"ENST00000374761.4","RAP1GAP",4.17474826068929e-06,0.000108350504228058,-2.46541531095987,0.535670192342885,6.3388357734936,1.95215497789652,0.41937892541163,-0.258537448859231,0.0110349070353657,0.0110349070353657
"ENST00000582743.3","SLC16A3",4.17768130072353e-06,0.000108388676491015,1.33094559303098,0.289188815851233,7.56336609521003,0.631781056938702,0.00256329726821379,0.122881959551944,0.00677990478164446,0.122881959551944
"ENST00000366983.3","ATF3",4.18174965325616e-06,0.000108456267074164,-1.54016226429046,0.334662301976589,3.1423734693624,0.768607537300441,0.0702556429625361,0.000966353533899691,0.0977426415838687,0.0977426415838687
"ENST00000481349.1","RP11-568K15.1",4.18389403896491e-06,0.00010847392855692,-0.904747983256979,0.19659751004439,4.41904113785575,0.291951371109056,0.0143202629678003,0.043655608465681,0.0300277638370502,0.043655608465681
"ENST00000373832.3","RCC1",4.19076478853472e-06,0.00010861407314173,0.306100298117852,0.0665191034947133,7.95333092436216,0.0302365898094123,0.000540035453572575,0.00211917961775348,0.006097151241038,0.006097151241038
"ENST00000524176.2","MYBL1",4.20122338897167e-06,0.000108847075317769,1.49819196651512,0.325611016536371,4.95810936961491,0.800600791466955,0.0379324935392607,0.121101307595512,0.0217142757639078,0.121101307595512
"ENST00000476801.3","SLC17A1",4.2139765047394e-06,0.000109139341173062,-1.60190332131785,0.348198997983508,3.68520643651911,0.915319325890812,0.103622849095275,0.0782409641998029,0.0500355418088729,0.0782409641998029
"ENST00000465642.1","IGFBP3",4.21662469085397e-06,0.000109169782949654,1.54430004760388,0.335687564398261,3.07357737397289,0.759062867875984,0.0618769481694455,-0.00737185221046511,0.107152263168009,0.107152263168009
"ENST00000254322.2","DNAJB1",4.22327247044901e-06,0.000109303718086439,0.497501385600624,0.108150577207888,8.2143178340542,0.0882881454228417,0.000282605255671687,0.0172622157699272,0.00576943759688825,0.0172622157699272
"ENST00000515025.3","CPLX2",4.23773349035446e-06,0.000109639705842595,-2.34513733899598,0.50988244974556,2.65450343272343,1.78825831055496,0.204906587453785,-0.0319596262925156,0.185063581384014,0.185063581384014
"ENST00000506393.3","WDR55",4.27768235496016e-06,0.000110634656971063,-0.745299768430146,0.162112843852511,5.67174227550734,0.198178212416946,0.0109201984027995,0.0285006628101233,0.0155445412973918,0.0285006628101233
"ENST00000321153.6","RPLP2",4.29744846238477e-06,0.000111107104927035,0.288970369729677,0.0628681289597219,9.64016461647001,0.0297940443411872,6.55819286277159e-05,0.00586302052971661,0.00544516914751459,0.00586302052971661
"ENST00000240285.7","RDH10",4.30569496534911e-06,0.000111281497075153,-1.11973849921852,0.243630465451615,6.63203180883171,0.447371256425049,0.00196675779215281,0.0870669477521027,0.00965866489765989,0.0870669477521027
"ENST00000361099.5","STAT1",4.30781217279932e-06,0.000111297410072003,0.518412849152839,0.112797747244937,8.61961857845565,0.0958935627902696,0.000299754884569441,0.0187852427907297,0.00543783736210354,0.0187852427907297
"ENST00000398461.3","MEG3",4.34002529326984e-06,0.000112090604473287,1.45814773936325,0.317375219112284,5.90696257069483,0.758730884590933,0.00761809036246517,0.14347245419739,0.0136772246790774,0.14347245419739
"ENST00000588776.3","CAPS",4.35450603115547e-06,0.000112308074131304,-0.869953075584921,0.189379509287306,4.20702534312959,0.231074348515834,0.0198242506422232,-0.0147881976423028,0.0339726471646282,0.0339726471646282
"ENST00000399199.5","PPP1R18",4.35307993800327e-06,0.000112308074131304,0.692961255734534,0.150848033711534,4.64392944764935,0.155650410289597,0.00828752537192085,0.00620224925913249,0.0258451685400332,0.0258451685400332
"ENST00000449705.4","PPP1R18",4.35307993800327e-06,0.000112308074131304,0.692961255734534,0.150848033711534,4.64392944764935,0.155650410289597,0.00828752537192085,0.00620224925913249,0.0258451685400332,0.0258451685400332
"ENST00000451544.4","PPP1R18",4.35307993800327e-06,0.000112308074131304,0.692961255734534,0.150848033711534,4.64392944764935,0.155650410289597,0.00828752537192085,0.00620224925913249,0.0258451685400332,0.0258451685400332
"ENST00000460982.1","DCLK1",4.38953980062034e-06,0.000113172260236933,-2.26803218857854,0.493906157112589,2.88850340535493,1.7277318888308,0.22906705020966,0.00160905766819638,0.136847887840928,0.136847887840928
"ENST00000263798.5","TYRO3",4.39457789914569e-06,0.000113262758065464,-1.14307910310365,0.248939692101673,4.13815161283832,0.425084567538494,0.0575830251530008,-0.0162135042119779,0.0353734303025129,0.0353734303025129
"ENST00000531788.3","AHI1",4.39905476086057e-06,0.000113338733087949,-4.02433424892623,0.87645980176908,1.31901994390317,4.90952858735146,0.144409708771811,-0.0807237797377363,1.00786296740383,1.00786296740383
"ENST00000259782.6","TINAG",4.40813305136889e-06,0.000113533166886612,-2.60719296026322,0.567873789408181,2.48300576612084,2.40010231449057,0.252123418584285,0.198958800011652,0.231597542460926,0.231597542460926
"ENST00000470393.1","DCBLD2",4.41339748498328e-06,0.000113629272378222,-0.920691833292221,0.200547153366768,4.8761659495816,0.302565028435514,0.00978443454439747,0.0505443065408737,0.0226026843862304,0.0505443065408737
"ENST00000509485.3","TGFBI",4.43284184520794e-06,0.000114090266991039,1.27551232582556,0.277890483934884,3.39934068392195,0.50064844880221,0.0460667698616293,-0.0303555938587161,0.0697679117307166,0.0697679117307166
"ENST00000505964.1","SGCA",4.43920155814399e-06,0.000114214292362327,-1.39506145773531,0.3039559656706,3.27772130283519,0.654400603669484,0.0569227202442386,0.0312543577706578,0.0816611233558819,0.0816611233558819
"ENST00000582730.4","SRSF1",4.44087642348624e-06,0.000114217739075119,0.312886276406921,0.0681728259548021,9.17432371800769,0.0349463876275332,0.000152676795504476,0.00681862450249114,0.00529670681528741,0.00681862450249114
"ENST00000439025.1","RPS27L",4.46410385875298e-06,0.0001147753154444,0.334252346509575,0.0728454307381015,7.68789272084062,0.0398851374794508,0.000542804159976949,0.00741688100915237,0.00653455693044616,0.00741688100915237
"ENST00000492072.3","CPA4",4.4853193306749e-06,0.000115280794059274,1.4150229346371,0.308450191278807,3.34479831341253,0.628846974629473,0.067894735770425,-0.0326947320644593,0.0748175449794744,0.0748175449794744
"ENST00000353999.6","EIF4H",4.49299696786367e-06,0.000115438096099108,0.278606437749427,0.0607360476013185,9.35250556940303,0.0255293149005121,0.000208865270901728,0.0025946981714536,0.0053244359464427,0.0053244359464427
"ENST00000367926.6","UAP1",4.5392849053702e-06,0.000116586955760797,0.569835842520386,0.124281903580992,6.00452650936444,0.115949056095534,0.00869136234606521,0.0144776249905071,0.0130013207410148,0.0144776249905071
"ENST00000623022.1","AC092066.1",4.56896427556457e-06,0.000117308592989937,0.463010788358147,0.101013229933562,6.03696492028359,0.0727568096621182,0.00251763518936191,0.008036255587273,0.0127878737430541,0.0127878737430541
"ENST00000340450.5","CAP1",4.59561290676417e-06,0.000117951942902004,0.449565878157851,0.0981060247214405,7.52397902863825,0.0721825941451245,0.0028395000692878,0.011597688060678,0.00686325349775685,0.011597688060678
"ENST00000268058.5","PML",4.61615143233998e-06,0.000118438078494555,1.14511159181558,0.249941580477024,4.5431793230267,0.468349119694743,0.0289738798499343,0.0647323106270945,0.0277122003935069,0.0647323106270945
"ENST00000394332.3","RPL23",4.63077592610798e-06,0.000118737199706153,0.285980887803647,0.0624295797904608,10.0575641923117,0.0266998377263125,4.86839381196255e-05,0.00265671264890994,0.00579749471110065,0.00579749471110065
"ENST00000264720.5","GTF3C2",4.63101349563552e-06,0.000118737199706153,0.305402562408737,0.0666694842270345,8.07275059487347,0.0308624216178874,0.000731910263377215,0.00286959483679844,0.00593531992727099,0.00593531992727099
"ENST00000377890.4","SLC3A2",4.65510606289141e-06,0.000119194637060315,0.490138852805365,0.107022833585165,8.11782864306031,0.0858154927991254,0.00107911753746442,0.0161017128254326,0.00587951288395061,0.0161017128254326
"ENST00000416336.1","IER3",4.65689478342606e-06,0.000119194637060315,-0.992420405768364,0.216700853051548,3.60959534675221,0.324859357474176,0.01621436230053,0.02052298637265,0.0542245272693731,0.0542245272693731
"ENST00000429592.1","IER3",4.65689478342606e-06,0.000119194637060315,-0.992420405768364,0.216700853051548,3.60959534675221,0.324859357474176,0.01621436230053,0.02052298637265,0.0542245272693731,0.0542245272693731
"ENST00000436988.1","IER3",4.65689478342606e-06,0.000119194637060315,-0.992420405768364,0.216700853051548,3.60959534675221,0.324859357474176,0.01621436230053,0.02052298637265,0.0542245272693731,0.0542245272693731
"ENST00000446599.1","IER3",4.65689478342606e-06,0.000119194637060315,-0.992420405768364,0.216700853051548,3.60959534675221,0.324859357474176,0.01621436230053,0.02052298637265,0.0542245272693731,0.0542245272693731
"ENST00000377966.3","RECK",4.66448706888261e-06,0.000119318937229594,0.603988008652282,0.131894159805512,5.18818021168927,0.115361034750655,0.00647793453954416,0.000922790925367948,0.0196161695466587,0.0196161695466587
"ENST00000369980.5","IRAK1",4.66497059105503e-06,0.000119318937229594,0.346525022456457,0.0756717723499749,8.86648486201063,0.0428953379132385,0.000821450179589819,0.00776787551628981,0.00533214915767145,0.00776787551628981
"ENST00000323670.11","C19orf12",4.68207714001084e-06,0.000119715172792743,0.81032597220403,0.176983056079032,5.44708194649286,0.209123532401768,0.0294776543242039,-0.0143088067826458,0.0175068488844066,0.0175068488844066
"ENST00000540941.1","TOMM5",4.71495625807724e-06,0.000120514281956454,-0.737680321092208,0.161168082811664,4.57113398630845,0.182411492086074,0.0117919332844336,0.0121578357756463,0.0271707930913473,0.0271707930913473
"ENST00000487162.1","TYMP",4.72445953654471e-06,0.000120715559699014,1.99154315184569,0.435151563550492,2.77310740129486,1.22555953818494,0.125297895890426,-0.0806900202830592,0.158737429000231,0.158737429000231
"ENST00000265462.6","PRDX5",4.72795523207219e-06,0.000120763250731261,0.286211607287577,0.0625392631319216,8.36189541146582,0.0276474601767378,0.000241827386645644,0.00359859127947417,0.00562491176297994,0.00562491176297994
"ENST00000580014.1","RNF43",4.74635813166256e-06,0.000121191543283278,-2.71832606042243,0.594079049903003,2.52725253776597,2.28859349566898,0.310844605510936,-0.221088949964118,0.218550270789546,0.218550270789546
"ENST00000397826.5","FAM207A",4.75540565753373e-06,0.000121380746886718,0.845792739749026,0.184860652513644,4.59674743666848,0.254391675462819,0.0245767399221662,0.0251508449267958,0.0266834513494894,0.0266834513494894
"ENST00000493471.2","PSMB5",4.76963932594738e-06,0.000121702149878321,-0.61654585028245,0.134773747887013,6.51435556769999,0.135835391393567,0.00827397107570089,0.0189719736035673,0.0101785202656827,0.0189719736035673
"ENST00000255082.5","ACY3",4.77200451571266e-06,0.000121720599698102,-0.959914914411523,0.209837218357529,4.15825104307297,0.302853508290422,0.0310935729981849,0.00193457127371199,0.0349539143138528,0.0349539143138528
"ENST00000323701.8","USP39",4.78252488954953e-06,0.00012194698139421,0.361597328146098,0.079053075842143,7.41446767145663,0.0428131401144399,0.00226383140170779,0.00222035834544268,0.00711025179844762,0.00711025179844762
"ENST00000439930.5","PCBP2",4.78525655056191e-06,0.000121974675568725,-0.369964161538,0.0808843627887618,7.37973440494733,0.0452172378872435,0.00261997766555852,0.00257401438505282,0.00719344255005753,0.00719344255005753
"ENST00000354952.4","PLSCR4",4.84216880001537e-06,0.000123382922011805,-1.17214981091373,0.256403075411658,5.11160053039859,0.491071598264193,0.0417771516829752,0.0568366539378591,0.0202685755930234,0.0568366539378591
"ENST00000370089.4","COX7A2",4.86158949496641e-06,0.000123835209527454,-0.375991187168509,0.0822616573554017,8.00727773543182,0.0505311881735442,0.000357045225267344,0.00979342518101893,0.00602148980299405,0.00979342518101893
"ENST00000266542.6","C1RL",4.86979330969575e-06,0.000123959645990765,-0.38659154613088,0.0845874075054782,6.74896593206997,0.0513436303325103,0.00155315691939085,0.00658149716879791,0.00917938734335589,0.00917938734335589
"ENST00000356244.5","RANGAP1",4.86981934495044e-06,0.000123959645990765,0.365449385716781,0.0799614580282452,8.17487182934312,0.0477385777802356,0.000359031450140853,0.00923172070486338,0.00581291376937995,0.00923172070486338
"ENST00000283303.2","GPR115",4.88904903789352e-06,0.000124406409503886,1.48675358259116,0.325365089775769,4.43416325970607,0.790165794578044,0.0978124750057786,0.0609811874614125,0.0297509757061458,0.0609811874614125
"ENST00000463411.1","PDLIM7",4.90196675447238e-06,0.000124692307381095,1.34334589890601,0.294016959849742,4.02954388475122,0.645108628447419,0.0554672035062057,0.0742017555127212,0.0378464977682362,0.0742017555127212
"ENST00000379666.5","MRPL33",4.91966168616951e-06,0.000125099486389581,0.584842436923091,0.128025126210388,6.70501877466499,0.122280722337265,0.00119309042742351,0.0233925589843551,0.00935544518091816,0.0233925589843551
"ENST00000310015.8","SP3",4.92587975969542e-06,0.00012521464722485,-0.676776021759643,0.148158466665063,6.24720558768176,0.163748852582093,0.00468961924764979,0.0282367776191642,0.0115260595183087,0.0282367776191642
"ENST00000272645.6","POLR2D",4.96281361737205e-06,0.000126110249082649,0.379296765501868,0.0830633803294052,7.03148498185898,0.0449416123394942,0.00217950721288817,4.77445914126859e-05,0.00816978051473296,0.00816978051473296
"ENST00000587695.1","PRODH2",4.97739236553473e-06,0.000126437365216894,-2.05482230505752,0.450052573762508,3.24254098146643,1.50974519458887,0.156580659780619,0.147240318944768,0.0855416724223313,0.147240318944768
"ENST00000449692.3","C11orf68",4.9880485524324e-06,0.000126664649160842,0.797129134536929,0.174606470746508,5.59763534801255,0.22720936069014,0.0142897596127462,0.0314413698270808,0.0162099667973024,0.0314413698270808
"ENST00000514813.4","RRN3P1",5.02362731490189e-06,0.000127524435304722,-0.853752935174657,0.187070686015239,4.48326242809129,0.225017021917346,0.0236488008227605,-0.0157128012958309,0.0288443615265578,0.0288443615265578
"ENST00000420115.4","CDV3",5.04143595686658e-06,0.000127932693894823,0.310444391035481,0.0680343153276868,8.01104110062242,0.0323613158661265,0.000926631917286063,0.00338411794335085,0.00601637017587461,0.00601637017587461
"ENST00000434528.3","POLE",5.0570627788415e-06,0.000128285325605355,-0.829569608192676,0.1818272038863,4.36024074997552,0.239724590450685,0.018491721477843,0.0230943660216582,0.031099976631822,0.031099976631822
"ENST00000532302.1","EHF",5.0719133019098e-06,0.000128618029966049,-2.74773421282974,0.602336723594916,2.70082050471906,2.67378002332985,0.369958534643757,0.141000255385403,0.17425575824283,0.17425575824283
"ENST00000396193.3","PDE1C",5.0911317050892e-06,0.00012906123341588,1.03644299653101,0.22724044864307,5.55537980485146,0.384230091316859,0.00849378426628115,0.0689635479829745,0.0165856591468935,0.0689635479829745
"ENST00000576553.1","POLR2A",5.1052414394912e-06,0.000129374672294306,-1.8322045444725,0.401762602065997,3.35450822845305,1.06752020183816,0.168234284210889,-0.0926990917078273,0.0738854984173729,0.0738854984173729
"ENST00000458001.2","GAS6-AS1",5.13758008004666e-06,0.000130141505209055,0.855710103951975,0.187693189050855,5.18144280258976,0.261946414460946,0.0064107236452481,0.0464323761788717,0.0196723794868558,0.0464323761788717
"ENST00000392219.4","FXYD5",5.13901281294729e-06,0.000130141505209055,0.38408534080399,0.0842471395570108,7.07224869104739,0.0527735613344015,0.00126833801429346,0.00937803277101423,0.00804119327126595,0.00937803277101423
"ENST00000164024.4","CELSR3",5.14501205697621e-06,0.000130248932278451,0.910378929781822,0.199697659449974,5.65609034446309,0.296491924964967,0.00532015490074048,0.0544985778839559,0.0156822194051506,0.0544985778839559
"ENST00000357480.7","NFE2L1",5.15924499976152e-06,0.000130564655637529,-0.319222519718283,0.0700324925933722,8.55478108145139,0.0344321774866484,0.00187948272140844,0.0029471077261691,0.00547734230685267,0.00547734230685267
"ENST00000570001.3","PDXDC1",5.18313711267641e-06,0.000131124524006835,-0.940155936768179,0.206299629924255,5.36613011924282,0.316239400400397,0.0360485243379987,0.0277907816223282,0.0181688098362947,0.0277907816223282
"ENST00000474447.1","MCOLN3",5.23491165387302e-06,0.000132389147537251,-1.09166991827122,0.239656386922128,4.06623002726038,0.420321469063722,0.0491861014373125,0.029312030970482,0.0369666742515406,0.0369666742515406
"ENST00000561775.3","RPL4",5.23762208105688e-06,0.000132412516758615,0.315691847725612,0.0693060911386228,10.0060677767061,0.0356624039388215,0.000181069318158899,0.00702393208521373,0.00574195351431443,0.00702393208521373
"ENST00000219479.4","NME4",5.28376009286707e-06,0.000133533390086491,0.310428799101351,0.0681782557286972,8.01249241507894,0.0344877412585019,0.000559240602329221,0.00641317122898224,0.00601440130587485,0.00641317122898224
"ENST00000369851.5","GNAI3",5.3536001302264e-06,0.000135206220120239,0.300759791450112,0.0660947842290472,7.8893619839515,0.0277262787795309,0.000360302223401813,0.000376376693593785,0.00619247853002464,0.00619247853002464
"ENST00000546413.1","GOLGA2P5",5.3532569787524e-06,0.000135206220120239,-1.1857058640319,0.260569209050612,3.55886353353221,0.459448899800648,0.044402333586253,0.00269689266469394,0.0574421354716394,0.0574421354716394
"ENST00000484162.3","SRSF11",5.36446173676356e-06,0.000135434387525838,-0.429179716319672,0.0943251068125372,6.58603963796137,0.0648628286683477,0.00348874221781254,0.00851658278003439,0.0098570964449823,0.0098570964449823
"ENST00000327283.5","PTPN2",5.37455587302177e-06,0.000135643030143638,0.503547067725371,0.110679183971414,6.08322792444623,0.0842698015497348,0.0058821965765028,0.00437018683010764,0.0124926260703643,0.0124926260703643
"ENST00000459854.3","UFD1L",5.44224000831639e-06,0.000137304492299675,-0.556005368120179,0.122280272015824,5.47046235645739,0.110685548722653,0.00422303522202238,0.0182056621643736,0.0173122060847907,0.0182056621643736
"ENST00000615952.1","GGNBP2",5.45512568725966e-06,0.000137582761634037,-1.00705842563278,0.221503015352369,4.07730055754902,0.363126304763625,0.0319797641897386,0.0416156145255492,0.0367108432798908,0.0416156145255492
"ENST00000495973.3","TBRG4",5.47481703556329e-06,0.000138032427872141,-0.701768631399248,0.154380134381267,4.8702167513084,0.166058980181002,0.0130785350655087,0.0098154856547537,0.0226713037718585,0.0226713037718585
